333.7
28.2
322.4
347.7
335.1
321
309.7
316.8
316.8
23.9
33.8
316.8
5.6
2.8
8.4
25.3
353.4
329.4
343.5
344.9
28.2
28.2
4.2
346.3
346.3
21.1
12.7
352
67.6
80.2
76
81.7
80.2
91.5
39.4
9.9
326.6
2.8
18.3
70.4
45.1
323.8
311.1
302.7
335.1
312.5
22.5
67.6
88.7
71.8
73.2
80.2
81.7
77.4
77.4
81.7
78.8
64.8
352
11.3
1.4
71.8
78.8
77.4
77.4
77.4
76
76
74.6
70.4
76
80.2
83.1
83.1
77.4
77.4
78.8
83.1
80.2
81.7
73.2
77.4
81.7
76
78.8
78.8
85.9
81.7
77.4
74.6
73.2
78.8
74.6
76
88.7
76
78.8
85.9
76
77.4
73.2
78.8
74.6
80.2
69
339.3
2.8
313.9
66.2
77.4
73.2
350.6
25.3
52.1
78.8
12.7
7
353.4
2.8
325.2
316.8
356.2
326.6
356.2
323.8
36.6
275.9
302.7
323.8
339.3
47.9
0
356.2
315.4
290
38
254.8
287.2
218.2
236.5
322.4
284.4
254.8
267.5
268.9
315.4
313.9
277.3
349.1
257.6
230.9
271.7
252
305.5
268.9
275.9
319.6
260.5
11.3
67.6
273.1
275.9
295.6
108.4
54.9
67.6
209.8
97.1
29.6
76
249.2
180.2
268.9
245
63.4
167.5
260.5
235.1
50.7
61.9
67.6
74.6
11.3
267.5
285.8
46.5
18.3
285.8
298.5
290
301.3
273.1
260.5
274.5
281.6
329.4
264.7
299.9
309.7
302.7
287.2
260.5
222.4
274.5
237.9
264.7
261.9
312.5
298.5
57.7
59.1
63.4
42.2
83.1
71.8
107
64.8
60.5
81.7
67.6
31
26.7
328
356.2
56.3
14.1
46.5
52.1
135.2
12.7
43.6
32.4
70.4
98.5
67.6
84.5
4.2
340.7
7
70.4
66.2
28.2
78.8
53.5
23.9
47.9
63.4
35.2
98.5
69
84.5
36.6
313.9
38
297.1
57.7
76
69
36.6
297.1
56.3
278.8
263.3
212.6
270.3
271.7
290
19.7
275.9
22.5
280.2
288.6
278.8
299.9
336.5
250.6
270.3
281.6
260.5
277.3
278.8
283
71.8
233.7
207
352
275.9
257.6
273.1
25.3
267.5
49.3
277.3
267.5
252
267.5
277.3
298.5
277.3
23.9
354.8
88.7
304.1
268.9
288.6
278.8
281.6
19.7
333.7
108.4
64.8
36.6
53.5
70.4
36.6
63.4
59.1
54.9
109.8
76
40.8
98.5
31
356.2
52.1
33.8
87.3
81.7
108.4
83.1
52.1
119.7
108.4
278.8
302.7
306.9
9.9
59.1
25.3
91.5
325.2
340.7
280.2
297.1
315.4
306.9
67.6
102.8
111.2
102.8
95.7
101.4
102.8
90.1
52.1
287.2
290
297.1
288.6
298.5
297.1
295.6
285.8
57.7
115.4
123.9
156.3
70.4
112.6
94.3
352
306.9
290
256.2
267.5
294.2
313.9
302.7
288.6
23.9
349.1
71.8
311.1
287.2
302.7
298.5
304.1
292.8
315.4
280.2
304.1
294.2
273.1
294.2
288.6
318.2
305.5
294.2
294.2
349.1
287.2
297.1
305.5
306.9
316.8
322.4
1.4
316.8
318.2
319.6
22.5
318.2
21.1
80.2
63.4
77.4
73.2
57.7
33.8
49.3
52.1
70.4
46.5
70.4
60.5
19.7
38
45.1
59.1
50.7
49.3
45.1
14.1
45.1
39.4
50.7
64.8
66.2
54.9
45.1
64.8
18.3
64.8
35.2
63.4
352
45.1
25.3
63.4
35.2
69
23.9
83.1
28.2
81.7
59.1
64.8
39.4
339.3
7
336.5
67.6
81.7
73.2
354.8
350.6
7
69
76
80.2
81.7
78.8
83.1
78.8
80.2
83.1
78.8
39.4
83.1
81.7
73.2
77.4
47.9
84.5
77.4
45.1
83.1
22.5
0
9.9
325.2
333.7
33.8
4.2
54.9
33.8
80.2
80.2
81.7
76
61.9
69
78.8
60.5
80.2
77.4
57.7
64.8
84.5
77.4
74.6
42.2
52.1
67.6
78.8
69
78.8
76
64.8
63.4
59.1
69
83.1
74.6
47.9
81.7
66.2
73.2
77.4
81.7
83.1
74.6
71.8
71.8
76
74.6
81.7
76
76
77.4
84.5
343.5
4.2
346.3
356.2
53.5
347.7
0
332.3
0
32.4
66.2
350.6
78.8
74.6
54.9
36.6
326.6
306.9
309.7
323.8
313.9
316.8
325.2
346.3
0
21.1
353.4
356.2
354.8
352
340.7
4.2
356.2
350.6
9.9
356.2
339.3
2.8
340.7
25.3
349.1
9.9
1.4
2.8
5.6
0
14.1
7
352
350.6
26.7
354.8
28.2
32.4
5.6
42.2
26.7
53.5
54.9
60.5
83.1
80.2
57.7
67.6
42.2
263.3
38
267.5
266.1
260.5
176
108.4
130.9
92.9
183
273.1
291.4
71.8
87.3
114
70.4
102.8
326.6
74.6
88.7
130.9
116.9
90.1
105.6
49.3
78.8
126.7
105.6
116.9
104.2
111.2
109.8
111.2
114
100
119.7
274.5
318.2
100
88.7
132.3
114
143.6
188.7
42.2
112.6
126.7
98.5
118.3
112.6
98.5
104.2
107
118.3
101.4
112.6
102.8
98.5
188.7
118.3
108.4
97.1
115.4
112.6
115.4
111.2
115.4
108.4
356.2
98.5
71.8
67.6
109.8
80.2
326.6
46.5
66.2
350.6
42.2
66.2
47.9
63.4
5.6
292.8
311.1
356.2
339.3
92.9
316.8
294.2
